Flight_ID,Time_s,Nf1,Nf2,Ng1,Ng2,T451,TGT452,Q1,Q2,dalpha,dbeta,Exceedance_Flag,DGCA_Compliance
Flight_04,299,61.7,74.22,65.29,71.56,508.35,561.42,6.28,15.68,52.02,44.2,NORMAL,COMPLIANT
Flight_04,300,66.57,77.34,67.93,75.55,491.06,548.27,5.88,15.15,52.19,44.35,NORMAL,COMPLIANT
Flight_04,301,69.67,80.94,70.55,77.7,486.29,539.35,8.88,17.52,52.5,44.15,NORMAL,COMPLIANT
Flight_04,302,74.82,84.32,74.3,81.87,486.33,543.57,9.51,18.26,51.95,43.11,NORMAL,COMPLIANT
Flight_04,303,74.78,85.18,75.21,83.62,482.06,539.02,9.49,18.89,51.73,42.5,NORMAL,COMPLIANT
Flight_04,304,73.45,84.4,73.76,82.49,488.31,544.54,9.4,19.2,52.78,45.03,NORMAL,COMPLIANT
Flight_04,305,72.7,83.01,72.49,81.66,524.26,578.99,11.8,20.32,52.45,43.85,NORMAL,COMPLIANT
Flight_04,306,72.24,81.95,72.07,80.41,509.21,567.83,12.85,22.02,52.09,43.2,NORMAL,COMPLIANT
Flight_04,307,72.61,82.09,71.48,80.39,495.01,568.64,14.87,24.0,51.9,44.04,NORMAL,COMPLIANT
Flight_04,308,77.26,85.33,73.8,84.32,512.03,588.66,15.37,24.19,52.24,45.02,NORMAL,COMPLIANT
Flight_04,309,74.9,83.84,72.22,83.04,514.62,601.03,17.39,25.31,52.65,45.57,NORMAL,COMPLIANT
Flight_04,310,74.61,83.39,71.63,81.46,510.16,600.4,16.43,24.4,51.74,44.33,NORMAL,COMPLIANT
Flight_04,311,80.54,87.66,74.71,84.54,522.71,619.8,16.2,22.2,51.87,44.42,NORMAL,COMPLIANT
Flight_04,312,77.67,83.67,71.57,80.8,539.31,635.31,16.69,21.7,51.64,43.59,NORMAL,COMPLIANT
Flight_04,313,81.57,87.02,75.03,82.93,551.14,638.3,16.37,21.31,50.95,41.76,NORMAL,COMPLIANT
Flight_04,314,79.98,85.79,73.33,82.04,550.9,636.2,17.07,22.84,51.78,43.91,NORMAL,COMPLIANT
Flight_04,315,81.23,86.91,74.35,83.64,528.31,618.18,15.47,20.48,51.92,43.81,NORMAL,COMPLIANT
Flight_04,316,86.38,92.0,79.03,87.23,563.25,642.02,15.69,20.77,52.45,44.15,NORMAL,COMPLIANT
Flight_04,317,82.34,88.58,75.79,83.49,540.35,620.14,13.76,18.84,52.7,44.12,NORMAL,COMPLIANT
Flight_04,318,82.03,87.05,74.62,82.52,520.65,607.15,13.9,17.87,52.17,43.05,NORMAL,COMPLIANT
Flight_04,319,79.39,84.2,72.52,81.0,493.12,578.27,12.92,16.41,52.49,44.16,NORMAL,COMPLIANT
Flight_04,320,80.38,85.14,72.77,82.53,485.93,569.22,13.81,17.19,51.68,42.2,NORMAL,COMPLIANT
Flight_04,321,83.99,89.13,76.55,86.3,501.1,589.99,11.48,15.27,50.72,39.78,NORMAL,COMPLIANT
Flight_04,322,82.25,87.23,74.42,85.09,486.64,585.22,14.97,17.92,49.54,36.51,NORMAL,COMPLIANT
Flight_04,323,86.41,90.88,78.46,88.93,487.26,592.84,15.77,19.43,48.66,35.35,NORMAL,COMPLIANT
Flight_04,324,83.67,86.92,76.08,86.43,514.5,631.16,16.16,19.63,49.19,37.25,NORMAL,COMPLIANT
Flight_04,325,89.47,92.44,81.02,90.45,507.65,613.16,13.54,16.57,49.54,37.7,NORMAL,COMPLIANT
Flight_04,326,89.38,91.9,81.0,89.22,523.05,640.46,16.05,18.96,49.42,37.34,NORMAL,COMPLIANT
Flight_04,327,91.83,94.94,83.92,92.22,537.02,653.09,17.94,20.06,50.03,38.85,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,328,84.88,89.97,78.85,86.4,550.31,660.36,17.94,20.96,50.66,40.77,NORMAL,COMPLIANT
Flight_04,329,88.22,95.22,81.25,89.52,525.1,633.47,15.34,17.81,51.67,43.58,NORMAL,COMPLIANT
Flight_04,330,86.2,92.63,79.57,86.77,522.39,630.84,15.88,18.14,53.07,46.31,NORMAL,COMPLIANT
Flight_04,331,85.32,92.55,78.14,85.61,514.46,618.27,15.58,17.41,53.82,46.86,NORMAL,COMPLIANT
Flight_04,332,85.93,92.64,78.53,84.12,502.23,607.67,17.09,17.71,54.17,47.57,NORMAL,COMPLIANT
Flight_04,333,84.41,93.47,75.92,84.12,485.11,596.74,16.99,19.07,54.68,48.06,NORMAL,COMPLIANT
Flight_04,334,83.93,92.59,75.17,83.57,474.22,593.04,16.61,17.8,54.66,48.01,NORMAL,COMPLIANT
Flight_04,335,79.66,88.88,71.3,80.56,487.4,598.69,16.63,18.75,54.58,48.13,NORMAL,COMPLIANT
Flight_04,336,82.27,91.45,73.35,82.77,497.31,596.05,13.8,15.9,54.14,47.5,NORMAL,COMPLIANT
Flight_04,337,81.72,91.06,72.98,82.63,479.13,575.42,14.58,16.27,54.89,48.31,NORMAL,COMPLIANT
Flight_04,338,79.83,89.21,72.37,81.7,474.68,564.95,14.88,16.87,54.93,48.61,NORMAL,COMPLIANT
Flight_04,339,76.49,86.73,69.32,79.48,454.31,545.83,16.85,18.61,54.99,49.43,NORMAL,COMPLIANT
Flight_04,340,71.53,81.2,65.43,75.0,409.73,496.25,16.59,17.98,56.25,50.7,NORMAL,COMPLIANT
Flight_04,341,72.36,82.39,65.16,76.24,404.25,495.24,18.56,19.23,56.11,50.6,NORMAL,COMPLIANT
Flight_04,342,68.15,79.22,62.42,72.22,420.11,512.49,17.55,18.32,55.99,50.12,NORMAL,COMPLIANT
Flight_04,343,70.04,81.5,65.48,73.65,419.04,512.54,14.32,16.0,56.14,50.28,NORMAL,COMPLIANT
Flight_04,344,69.45,80.45,65.63,73.98,410.75,503.89,16.37,17.68,56.11,49.96,NORMAL,COMPLIANT
Flight_04,345,72.76,83.08,68.59,76.46,395.56,484.91,13.77,15.27,56.34,50.64,NORMAL,COMPLIANT
Flight_04,346,72.1,81.87,68.56,75.43,394.03,477.7,14.97,14.99,56.06,50.15,NORMAL,COMPLIANT
Flight_04,347,71.76,82.42,67.62,74.35,406.32,488.55,13.39,13.21,55.58,47.7,NORMAL,COMPLIANT
Flight_04,348,72.82,83.76,67.88,75.35,415.53,500.26,16.85,16.82,55.12,45.99,NORMAL,COMPLIANT
Flight_04,349,81.5,89.63,75.52,82.86,404.52,481.58,16.82,14.95,55.28,45.85,NORMAL,COMPLIANT
Flight_04,350,81.58,89.35,76.38,84.18,405.07,489.66,16.07,15.58,55.78,47.42,NORMAL,COMPLIANT
Flight_04,351,80.0,88.11,73.82,82.24,431.02,516.28,18.07,18.12,55.24,46.42,NORMAL,COMPLIANT
Flight_04,352,87.3,94.35,78.78,87.29,445.01,526.33,16.49,18.2,55.09,46.08,NORMAL,COMPLIANT
Flight_04,353,89.46,95.96,80.05,88.64,458.15,541.09,17.35,19.57,55.86,47.47,NORMAL,COMPLIANT
Flight_04,354,90.24,97.08,79.93,88.31,446.05,523.95,19.25,20.49,55.55,47.44,NORMAL,COMPLIANT
Flight_04,355,90.35,96.08,79.65,87.55,435.01,515.02,16.96,18.93,54.74,45.83,NORMAL,COMPLIANT
Flight_04,356,92.26,97.66,80.95,88.97,450.3,528.98,17.33,19.13,54.38,45.26,NORMAL,COMPLIANT
Flight_04,357,90.59,96.37,79.18,87.72,473.8,558.49,17.42,18.94,54.22,45.04,NORMAL,COMPLIANT
Flight_04,358,92.27,97.2,81.57,88.32,459.45,531.53,17.3,18.55,54.88,46.45,NORMAL,COMPLIANT
Flight_04,359,90.54,95.42,80.68,88.12,466.17,535.18,17.67,18.58,55.88,48.24,NORMAL,COMPLIANT
Flight_04,360,89.77,94.44,80.3,86.66,452.75,530.28,17.92,19.92,56.64,50.7,NORMAL,COMPLIANT
Flight_04,361,90.06,94.41,80.36,86.08,428.33,512.68,19.94,21.47,57.53,52.16,NORMAL,COMPLIANT
Flight_04,362,89.2,93.84,79.78,83.66,425.7,513.67,19.43,20.57,57.78,52.29,NORMAL,COMPLIANT
Flight_04,363,92.88,98.48,84.33,88.06,434.64,527.0,21.46,21.47,57.8,52.79,NORMAL,COMPLIANT
Flight_04,364,92.39,98.13,85.02,88.86,467.53,545.75,22.69,23.56,58.14,54.05,NORMAL,COMPLIANT
Flight_04,365,90.91,98.5,86.25,89.17,490.64,565.83,25.36,26.25,56.88,52.17,NORMAL,COMPLIANT
Flight_04,366,88.77,96.35,84.71,87.56,489.27,560.68,23.58,23.6,56.78,51.91,NORMAL,COMPLIANT
Flight_04,367,92.53,101.5,88.4,91.99,515.52,586.03,23.39,23.46,57.96,54.53,NORMAL,COMPLIANT
Flight_04,368,85.63,95.08,82.16,85.29,521.62,595.83,22.71,22.85,58.07,54.68,NORMAL,COMPLIANT
Flight_04,369,87.5,95.67,83.21,87.12,531.96,606.01,20.71,19.92,58.64,56.31,NORMAL,COMPLIANT
Flight_04,370,87.37,96.36,83.65,88.17,516.66,590.08,22.02,21.86,58.58,56.42,NORMAL,COMPLIANT
Flight_04,371,84.44,94.65,81.49,85.95,526.92,594.27,21.33,21.67,57.83,55.33,NORMAL,COMPLIANT
Flight_04,372,82.38,90.82,78.21,83.42,535.97,601.85,23.06,23.33,58.54,56.12,NORMAL,COMPLIANT
Flight_04,373,83.35,91.94,78.38,83.8,551.95,621.74,20.69,22.75,60.0,58.17,NORMAL,COMPLIANT
Flight_04,374,85.83,93.78,81.68,86.54,542.4,624.58,19.29,21.6,59.88,58.53,NORMAL,COMPLIANT
Flight_04,375,84.64,92.28,80.62,84.96,539.57,622.68,19.26,21.69,59.16,57.05,NORMAL,COMPLIANT
Flight_04,376,90.63,96.82,84.04,90.03,533.91,617.77,19.93,23.05,59.51,57.36,NORMAL,COMPLIANT
Flight_04,377,91.79,95.79,84.1,88.68,547.04,636.21,20.8,24.52,59.18,56.58,NORMAL,COMPLIANT
Flight_04,378,91.5,96.3,83.24,88.63,564.23,647.35,21.01,24.25,59.14,55.87,NORMAL,COMPLIANT
Flight_04,379,88.38,93.65,80.61,87.37,564.24,646.85,20.57,24.22,59.83,57.36,NORMAL,COMPLIANT
Flight_04,380,91.24,95.39,81.45,88.41,582.03,668.22,18.66,22.1,59.09,56.31,NORMAL,COMPLIANT
Flight_04,381,87.9,92.79,77.96,84.82,571.32,664.27,18.33,21.83,58.49,54.88,NORMAL,COMPLIANT
Flight_04,382,84.57,89.13,75.18,82.14,568.38,654.12,16.98,20.12,58.23,54.6,NORMAL,COMPLIANT
Flight_04,383,83.44,88.32,74.51,81.3,579.6,657.97,17.35,19.66,58.01,53.41,NORMAL,COMPLIANT
Flight_04,384,83.51,87.33,73.79,81.06,563.38,629.25,14.99,17.19,58.3,53.89,NORMAL,COMPLIANT
Flight_04,385,83.29,86.61,72.64,80.84,552.23,617.02,14.57,16.63,58.5,54.27,NORMAL,COMPLIANT
Flight_04,386,87.11,87.83,74.91,82.72,570.55,630.67,15.64,18.67,58.37,54.02,NORMAL,COMPLIANT
Flight_04,387,85.68,88.17,73.84,82.25,598.13,650.3,15.52,17.39,60.25,57.47,NORMAL,COMPLIANT
Flight_04,388,90.43,92.1,78.08,86.41,649.92,694.62,13.77,16.53,60.38,58.03,NORMAL,COMPLIANT
Flight_04,389,93.55,95.74,81.45,89.44,677.94,722.02,17.43,20.86,60.84,60.1,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,390,91.73,93.33,80.07,87.3,692.78,734.4,17.57,20.6,61.33,61.14,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,391,86.59,89.51,75.11,84.49,683.77,721.82,15.75,19.05,61.09,60.65,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,392,82.21,85.23,72.06,82.15,711.69,757.81,12.94,15.7,61.07,60.57,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,393,84.32,85.47,73.12,84.26,694.45,738.3,16.63,17.59,61.41,61.77,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,394,85.7,87.19,74.09,85.87,688.81,732.38,14.98,15.29,62.05,62.99,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,395,84.34,87.65,73.66,85.21,702.93,743.91,16.44,17.64,61.62,62.59,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,396,90.73,94.59,80.48,90.91,686.49,735.45,16.01,17.36,61.5,62.71,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,397,96.27,100.89,84.71,94.4,715.88,756.08,17.11,18.08,60.88,61.25,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,398,94.12,97.94,81.41,93.21,705.46,741.74,17.86,18.99,60.92,61.8,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,399,95.36,99.01,81.8,94.4,740.33,776.33,19.97,20.61,60.86,60.65,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,400,100.05,101.5,86.25,94.4,755.57,783.2,16.86,18.83,61.27,60.62,TGT452 EXCEEDANCE; T451 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_04,401,98.95,101.5,85.48,94.4,743.14,775.4,15.88,19.42,60.36,58.37,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,402,97.91,101.5,84.16,94.4,737.92,774.05,18.86,22.15,61.41,60.66,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,403,93.68,98.68,80.23,93.68,726.78,770.32,19.84,23.49,61.78,62.09,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,404,89.85,96.0,76.44,90.11,717.86,766.69,21.36,25.26,62.25,63.55,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,405,89.09,96.86,75.44,89.9,734.83,783.2,23.6,26.27,62.04,63.69,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,406,90.53,97.55,77.95,91.27,728.37,781.31,23.06,25.82,62.23,65.16,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,407,91.95,97.44,78.41,91.61,719.59,774.97,22.55,25.52,63.05,66.62,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,408,88.97,94.52,76.57,89.72,726.6,783.2,24.37,26.55,62.64,66.74,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,409,88.92,93.7,75.88,88.4,704.14,774.38,24.72,25.61,63.48,68.62,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,410,85.37,88.84,70.8,85.5,694.53,767.92,26.38,27.35,63.62,69.85,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,411,79.89,82.92,66.01,81.02,686.48,751.97,25.64,26.22,63.38,69.03,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,412,78.25,81.32,65.97,79.68,702.83,778.59,23.71,24.02,63.85,70.52,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,413,76.22,78.99,64.27,78.05,704.98,783.2,21.12,21.4,65.1,73.05,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,414,77.29,80.36,65.96,79.35,708.89,783.2,21.81,21.33,64.57,71.82,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,415,79.39,82.66,67.39,81.37,708.76,783.2,18.56,18.05,65.29,74.19,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,416,87.22,88.58,73.26,86.85,726.48,783.2,19.16,19.01,64.16,71.72,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,417,90.55,92.03,75.55,91.0,719.03,783.2,19.45,19.7,65.24,73.49,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,418,89.24,90.74,74.9,89.84,716.27,783.2,20.5,22.3,65.44,73.99,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,419,86.21,89.12,73.35,88.34,712.23,783.2,20.79,23.6,64.37,71.37,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,420,84.16,87.54,72.19,87.08,678.26,759.17,22.81,25.88,64.64,72.03,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,421,87.92,92.07,75.2,89.5,678.19,758.72,22.41,24.75,64.73,72.6,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,422,91.31,94.55,77.62,92.26,642.79,736.49,21.54,24.57,65.85,75.04,TGT452 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,423,86.98,91.89,74.71,89.44,644.77,728.39,19.32,21.57,66.56,76.63,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,424,87.05,91.65,74.94,88.77,655.82,740.1,19.36,22.17,67.59,78.34,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,425,81.98,86.64,71.68,84.91,677.92,761.82,21.0,23.4,67.05,76.85,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,426,82.96,88.07,72.38,85.45,691.48,774.47,21.78,24.17,67.49,78.24,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,427,80.92,87.18,70.87,84.7,711.96,783.2,22.49,24.7,68.73,81.73,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,428,87.68,92.78,77.22,89.99,709.8,783.2,23.29,25.02,69.36,83.38,TGT452 EXCEEDANCE; T451 CAUTION,NON-COMPLIANT — Report Required
Flight_04,429,84.26,90.95,74.91,87.34,697.49,776.22,22.96,23.7,69.95,84.84,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,430,84.42,90.98,75.37,87.94,672.97,750.82,23.44,24.28,69.89,84.61,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,431,84.58,91.39,76.14,89.55,705.67,778.5,20.41,21.85,69.52,83.62,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,432,84.29,90.82,76.06,89.65,698.22,772.72,20.09,22.31,69.58,83.17,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,433,86.23,91.32,77.01,90.0,682.14,757.09,20.52,22.66,68.67,81.42,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,434,85.9,89.35,76.25,89.64,691.43,768.29,24.79,27.36,69.39,83.82,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,435,80.83,85.15,72.48,85.18,692.03,770.9,24.84,29.19,69.28,83.74,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,436,85.19,90.6,77.4,88.24,685.29,757.02,25.91,30.1,69.82,84.47,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,437,86.67,91.05,78.19,88.93,685.38,751.88,25.65,29.52,68.85,83.48,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,438,88.35,91.67,80.43,90.77,659.16,717.83,23.51,25.94,68.04,81.52,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,439,94.17,97.21,85.03,94.4,660.1,722.52,24.32,25.76,67.64,80.49,TGT452 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,440,93.96,98.29,85.75,94.13,650.47,713.79,25.29,28.48,66.64,79.04,TGT452 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,441,90.15,94.29,83.03,91.13,673.59,730.8,27.35,28.81,67.29,80.01,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,442,91.84,95.38,85.36,93.52,664.49,722.78,25.31,26.33,67.3,78.89,TGT452 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,443,88.55,93.67,83.17,91.91,665.42,725.74,27.8,28.1,67.0,77.95,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,444,85.07,90.43,78.97,89.05,673.59,740.21,32.24,32.32,66.91,78.85,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,445,86.46,91.08,80.3,90.6,673.85,734.23,33.54,32.72,67.42,80.16,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,446,87.75,92.38,82.01,91.3,686.87,744.09,33.3,33.2,67.78,80.58,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,447,87.57,93.4,82.4,90.95,687.7,746.47,33.32,32.57,67.14,79.01,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_04,448,87.56,94.1,82.33,90.97,708.59,775.21,34.26,32.64,67.21,79.33,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_04,449,91.39,96.78,85.86,94.38,704.41,772.49,32.17,30.03,67.09,79.47,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,450,97.8,100.37,90.75,94.4,710.86,770.35,34.39,31.36,66.79,78.38,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,451,100.07,101.5,91.93,94.4,738.28,783.2,36.33,33.6,66.44,78.42,TGT452 EXCEEDANCE; T451 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_04,452,99.02,101.5,90.21,94.4,740.21,781.37,37.54,33.63,67.74,81.66,TGT452 EXCEEDANCE; T451 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_04,453,99.22,101.5,91.12,94.4,718.41,762.52,36.84,33.49,66.82,78.98,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,454,101.0,101.5,93.1,94.4,723.79,767.23,36.52,33.01,66.1,77.97,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,455,101.0,101.5,93.1,94.4,724.3,758.0,38.03,34.84,66.74,79.87,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,456,101.0,101.5,93.1,94.4,744.7,783.2,36.0,32.02,67.44,81.3,TGT452 EXCEEDANCE; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_04,457,98.93,101.5,93.1,94.4,749.34,783.2,34.32,31.15,67.7,81.9,TGT452 EXCEEDANCE; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_04,458,93.63,97.77,90.92,94.4,724.81,755.69,34.43,31.75,66.01,78.0,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,459,99.27,101.5,93.1,94.4,718.97,745.48,35.6,33.45,65.64,77.68,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,460,97.17,100.44,93.1,94.4,709.05,737.91,37.55,34.99,66.64,79.94,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,461,91.56,97.35,90.0,94.4,703.74,745.33,39.16,35.74,65.56,78.28,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,462,96.8,101.5,93.1,94.4,700.07,739.44,40.65,36.92,65.64,77.82,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,463,95.79,101.5,92.19,94.4,664.46,703.55,41.94,38.1,65.52,77.13,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,464,96.44,101.2,91.77,94.4,682.2,719.02,43.36,39.53,65.08,75.66,TGT452 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,465,96.74,101.5,92.39,94.4,663.66,694.71,45.94,42.4,64.39,74.52,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,466,95.64,101.5,91.3,94.4,679.13,716.07,45.55,41.24,64.23,75.43,TGT452 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,467,101.0,101.5,93.1,94.4,677.63,707.05,45.82,42.42,63.78,73.53,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,468,99.96,101.5,93.1,94.4,672.67,706.16,45.06,39.91,63.44,72.8,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,469,100.42,101.5,93.1,94.4,647.83,676.82,41.88,37.07,63.23,72.36,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,470,101.0,101.5,93.1,94.4,674.95,694.3,41.16,36.94,63.0,72.27,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,471,101.0,101.5,93.1,94.4,672.65,688.6,40.84,36.36,62.99,72.21,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,472,101.0,101.5,93.1,94.4,679.51,701.29,41.97,37.08,62.14,70.42,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,473,101.0,101.5,93.1,94.4,689.34,714.94,42.63,36.31,62.39,71.76,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,474,101.0,101.5,93.1,94.4,697.05,723.33,41.82,34.39,61.81,69.36,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,475,101.0,101.5,93.1,94.4,692.47,720.63,43.82,35.52,61.85,69.44,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,476,101.0,101.5,93.1,94.4,681.21,708.7,42.99,35.8,62.83,70.46,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,477,101.0,101.5,93.1,94.4,701.07,727.79,44.28,35.5,63.0,71.03,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,478,101.0,101.5,93.1,94.4,702.48,730.28,45.38,37.34,62.44,70.22,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,479,101.0,101.5,93.1,94.4,737.54,756.83,46.41,38.99,61.91,69.81,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,480,101.0,101.5,93.1,94.4,708.93,747.49,47.22,38.11,62.02,69.6,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,481,101.0,101.5,93.1,94.4,702.5,738.4,47.25,37.86,62.38,69.46,TGT452 CAUTION; T451 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,482,101.0,101.5,93.1,94.4,670.42,720.61,46.07,37.72,62.92,70.51,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_04,483,101.0,101.5,93.1,94.4,679.02,735.1,47.95,39.08,62.79,69.56,TGT452 CAUTION; Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
